epoch,train_loss,train_acc,train_balanced_acc,train_auc,val_loss,val_acc,val_balanced_acc,val_auc
3,0.6965603218837217,0.5632183908045977,0.5143516299137104,0.5425455417066154,0.6893442710240681,0.6140350877192983,0.6475,0.83125
1,0.8628480522470041,0.5172413793103449,0.5040148609779482,0.4943072866730585,0.7056232412656148,0.5614035087719298,0.5,0.67375
4,0.6915091429695939,0.5134099616858238,0.5017677372962608,0.520044343240652,0.685905126730601,0.5614035087719298,0.5,0.67
2,0.6913628952972817,0.5708812260536399,0.5088686481303931,0.5013782358581017,0.6832265814145406,0.5614035087719298,0.5,0.68875
5,0.7057480179902279,0.4827586206896552,0.4538590604026846,0.4635067114093959,0.6850498795509339,0.5614035087719298,0.5,0.68875
3,0.6965603218837217,0.5632183908045977,0.5143516299137104,0.5425455417066154,0.6893442710240681,0.6140350877192983,0.6475,0.83125
6,0.6902679403622946,0.5402298850574713,0.5075203739213807,0.5408976510067114,0.6817497094472249,0.5614035087719298,0.5,0.71875
4,0.6915091429695939,0.5134099616858238,0.5017677372962608,0.520044343240652,0.685905126730601,0.5614035087719298,0.5,0.67
7,0.6950470082687609,0.5134099616858238,0.47294463087248323,0.48055488974113136,0.6838643550872803,0.5614035087719298,0.5,0.6975
5,0.7057480179902279,0.4827586206896552,0.4538590604026846,0.4635067114093959,0.6850498795509339,0.5614035087719298,0.5,0.68875
8,0.6869551412986986,0.5172413793103449,0.46964884947267493,0.5427852348993287,0.6830652674039205,0.5614035087719298,0.5,0.7
6,0.6902679403622946,0.5402298850574713,0.5075203739213807,0.5408976510067114,0.6817497094472249,0.5614035087719298,0.5,0.71875
9,0.6814186229850306,0.5440613026819924,0.5130932406519655,0.5583053691275168,0.6820051193237304,0.5614035087719298,0.5,0.7312500000000001
7,0.6950470082687609,0.5134099616858238,0.47294463087248323,0.48055488974113136,0.6838643550872803,0.5614035087719298,0.5,0.6975
10,0.679859150539745,0.5977011494252874,0.5667245925215724,0.5674736337488016,0.6814017335573832,0.5614035087719298,0.5,0.73375
8,0.6869551412986986,0.5172413793103449,0.46964884947267493,0.5427852348993287,0.6830652674039205,0.5614035087719298,0.5,0.7
11,0.6853177791292017,0.5593869731800766,0.5220817353787153,0.5313998082454459,0.6811320066452027,0.5614035087719298,0.5,0.74125
9,0.6814186229850306,0.5440613026819924,0.5130932406519655,0.5583053691275168,0.6820051193237304,0.5614035087719298,0.5,0.7312500000000001
12,0.6758765018347538,0.5708812260536399,0.5432346596356663,0.5972854745925217,0.6805702408154806,0.5614035087719298,0.5,0.73125
10,0.679859150539745,0.5977011494252874,0.5667245925215724,0.5674736337488016,0.6814017335573832,0.5614035087719298,0.5,0.73375
13,0.6775490027485471,0.5478927203065134,0.5064717162032598,0.5595337967401726,0.6802013675371806,0.5614035087719298,0.5,0.7325
11,0.6853177791292017,0.5593869731800766,0.5220817353787153,0.5313998082454459,0.6811320066452027,0.5614035087719298,0.5,0.74125
14,0.6811719925114603,0.5632183908045977,0.5243288590604027,0.5734360019175455,0.6794213255246481,0.5614035087719298,0.5,0.74
12,0.6758765018347538,0.5708812260536399,0.5432346596356663,0.5972854745925217,0.6805702408154806,0.5614035087719298,0.5,0.73125
