epoch,train_loss,train_acc,train_balanced_acc,train_auc,val_loss,val_acc,val_balanced_acc,val_auc
1,0.7264982651580464,0.42911877394636017,0.45233101629913713,0.41365052732502394,0.6949796517690022,0.43859649122807015,0.5,0.70875
2,0.6909359621279167,0.5325670498084292,0.5074604506232023,0.5166586768935761,0.6829793373743693,0.5614035087719298,0.5,0.66625
3,0.679669305230632,0.5555555555555556,0.5098573825503356,0.5324784276126557,0.682651952902476,0.5614035087719298,0.5,0.705
4,0.6906500079415061,0.5555555555555556,0.5020973154362416,0.4779482262703739,0.6818154692649842,0.5614035087719298,0.5,0.695
5,0.6912920511130131,0.524904214559387,0.4719259348034516,0.5082094918504315,0.6814300298690796,0.5789473684210527,0.52,0.68375
6,0.6933258672555288,0.5517241379310345,0.4909815436241611,0.4646452540747842,0.6782299677530924,0.5614035087719298,0.5,0.68125
7,0.6870362984411644,0.5555555555555556,0.49655441035474596,0.5159395973154363,0.6790930430094401,0.5614035087719298,0.5,0.6875000000000001
8,0.6874431236223741,0.5632183908045977,0.49772291466922336,0.49958053691275167,0.677894119421641,0.5789473684210527,0.52,0.6849999999999999
9,0.690282482992519,0.5363984674329502,0.4720158197507191,0.4705177372962608,0.6774672150611878,0.5789473684210527,0.52,0.6950000000000001
10,0.6856342554092407,0.5632183908045977,0.4988314956855225,0.5294223394055608,0.6788974523544311,0.5614035087719298,0.5,0.7050000000000001
11,0.6807790759837988,0.6130268199233716,0.5524328859060403,0.5408676893576223,0.6784274816513062,0.5614035087719298,0.5,0.73375
12,0.6832370514219458,0.5593869731800766,0.4910414669223394,0.5089285714285715,0.6761514623959859,0.5614035087719298,0.5,0.715
13,0.6877451132644307,0.5478927203065134,0.48873441994247363,0.4792665388302972,0.6740260322888693,0.5614035087719298,0.5,0.7150000000000001
14,0.6784063496372916,0.578544061302682,0.5122543144774688,0.5427253116011506,0.6736780166625976,0.5789473684210527,0.52,0.7275
15,0.6806865871855707,0.5555555555555556,0.4899029242569511,0.5374520613614574,0.6755279342333476,0.5614035087719298,0.5,0.74625
16,0.6793953243530158,0.5747126436781609,0.5088986097794823,0.5533317353787153,0.6728393395741781,0.5789473684210527,0.52,0.7212500000000001
17,0.689393656723427,0.5632183908045977,0.49550575263662516,0.49784276126558014,0.6727951248486836,0.5789473684210527,0.52,0.73
18,0.6801191234227383,0.5478927203065134,0.48873441994247363,0.5627396931927133,0.6718709548314412,0.5964912280701754,0.54,0.72875
19,0.6867268780867258,0.5593869731800766,0.4921500479386386,0.5227109300095877,0.6715816577275594,0.5789473684210527,0.52,0.745
20,0.6821132907361696,0.5632183908045977,0.4988314956855225,0.5092281879194631,0.6709371407826742,0.5789473684210527,0.52,0.73125
21,0.6847740872339769,0.524904214559387,0.467491610738255,0.49418744007670184,0.670764414469401,0.631578947368421,0.58,0.7474999999999999
22,0.6816045732209177,0.5862068965517241,0.5200743048897412,0.5362535953978906,0.6688910603523255,0.5964912280701754,0.553125,0.7325
23,0.6823010769757357,0.5708812260536399,0.5033257430488974,0.5096476510067114,0.6702284574508667,0.631578947368421,0.58,0.77
24,0.687109110030261,0.5632183908045977,0.5010486577181208,0.5059923298178332,0.6707765460014343,0.6140350877192983,0.56,0.7575000000000001
25,0.6770033845395753,0.5632183908045977,0.4966143336529243,0.5520733461169702,0.6703745245933532,0.7017543859649122,0.6775,0.7474999999999999
26,0.6632750494913622,0.578544061302682,0.5122543144774688,0.6508868648130394,0.6661824901898702,0.6140350877192983,0.56,0.74125
27,0.6765500289021116,0.5708812260536399,0.5066514860977948,0.5804170661553213,0.6665546496709188,0.6140350877192983,0.5775,0.73875
28,0.6806390140995835,0.5708812260536399,0.5066514860977948,0.5632790028763183,0.667971396446228,0.7192982456140351,0.72375,0.75125
29,0.6792433632142616,0.5478927203065134,0.4854086768935762,0.5450023969319271,0.6695579330126444,0.7192982456140351,0.72375,0.76125
30,0.6765355404579279,0.5823754789272031,0.520044343240652,0.5882070949185043,0.6677889068921407,0.7017543859649122,0.673125,0.76125
31,0.677169381217523,0.5555555555555556,0.4899029242569511,0.5426054650047939,0.6679740468660991,0.6666666666666666,0.641875,0.76625
32,0.6825393122253995,0.5593869731800766,0.49325862895493766,0.5427253116011506,0.6650286396344502,0.6842105263157895,0.6575,0.76
33,0.6759565436478817,0.5632183908045977,0.5010486577181208,0.5723274209012463,0.6699473619461059,0.7192982456140351,0.72375,0.77
34,0.6795164075764742,0.5593869731800766,0.4965843720038351,0.5656759348034516,0.6671186327934265,0.7017543859649122,0.70375,0.7625
35,0.6714614367846287,0.5708812260536399,0.5066514860977948,0.5884467881112176,0.6671492338180542,0.7192982456140351,0.72375,0.76125
36,0.6758323925914187,0.5708812260536399,0.5088686481303931,0.5660953978907,0.6674850821495056,0.7017543859649122,0.70375,0.76875
37,0.6798910308967937,0.5440613026819924,0.4809443911792905,0.5700503355704698,0.6659491896629334,0.7017543859649122,0.70375,0.765
38,0.6677861168529048,0.5862068965517241,0.5256172099712368,0.6032478427612655,0.6680881341298421,0.7017543859649122,0.7125,0.77125
39,0.6689472288796396,0.6015325670498084,0.537931447746884,0.613974113135187,0.6664596517880758,0.7192982456140351,0.72375,0.7725
40,0.666454101150686,0.6091954022988506,0.5468600191754555,0.6154721955896452,0.6679771145184835,0.7017543859649122,0.7125,0.78
