epoch,train_loss,train_acc,train_balanced_acc,train_auc,val_loss,val_acc,val_balanced_acc,val_auc
1,0.6975868274768193,0.49583333333333335,0.5155542986425339,0.5516119909502263,0.6981211066246032,0.43333333333333335,0.5,0.5203619909502263
2,0.6913849622011184,0.5708333333333333,0.5240384615384616,0.4808399321266968,0.6815714240074158,0.5666666666666667,0.5,0.5723981900452488
3,0.6891224980354309,0.5333333333333333,0.48868778280542985,0.5039592760180995,0.6824707746505737,0.6,0.5384615384615384,0.580316742081448
4,0.6870632708072663,0.5416666666666666,0.4869909502262444,0.5152007918552036,0.6818706909815471,0.5666666666666667,0.5,0.5780542986425339
5,0.6921325981616974,0.5333333333333333,0.4841628959276018,0.4742647058823529,0.6890484809875488,0.5333333333333333,0.502262443438914,0.5757918552036199
6,0.6922125279903412,0.5333333333333333,0.47171945701357465,0.4657098416289593,0.6836892604827881,0.5666666666666667,0.5,0.5610859728506787
7,0.6843207816282908,0.55,0.4909502262443439,0.5213518099547512,0.6811173915863037,0.5666666666666667,0.5,0.5576923076923077
8,0.6747388104597728,0.5791666666666667,0.5178167420814479,0.5827205882352942,0.6837071657180787,0.5666666666666667,0.5,0.5610859728506786
9,0.6810937553644181,0.5541666666666667,0.5059389140271493,0.544612556561086,0.6897188425064087,0.5,0.5090497737556561,0.5328054298642534
10,0.6803215901056926,0.5791666666666667,0.5279977375565611,0.5504100678733032,0.6900789578755696,0.5,0.4909502262443439,0.5328054298642534
11,0.678463434179624,0.5625,0.5065045248868778,0.5581165158371041,0.6837711373964945,0.55,0.48981900452488686,0.5361990950226244
12,0.6888009935617447,0.525,0.4734162895927602,0.5199377828054299,0.6857373277346294,0.5666666666666667,0.5135746606334841,0.5192307692307693
13,0.6823070536057154,0.5625,0.5098981900452488,0.5383201357466063,0.7006919105847677,0.5,0.5271493212669683,0.5407239819004525
14,0.6790791024764379,0.5458333333333333,0.49066742081447967,0.5596012443438914,0.6872819979985555,0.5166666666666667,0.5101809954751131,0.5418552036199096
15,0.6716664349039395,0.6083333333333333,0.5526018099547512,0.5861849547511312,0.6907167792320251,0.48333333333333334,0.4943438914027149,0.5452488687782805
16,0.6812243938446045,0.575,0.5220588235294117,0.5504100678733033,0.6835562547047933,0.5833333333333334,0.5373303167420814,0.5475113122171945
17,0.6831295202175777,0.5625,0.5031108597285068,0.542350113122172,0.6934004187583923,0.5,0.5180995475113122,0.5486425339366515
18,0.6813940346240998,0.5708333333333333,0.5263009049773756,0.5604496606334841,0.6896645943323771,0.48333333333333334,0.4807692307692308,0.5475113122171946
