epoch,train_loss,train_acc,train_balanced_acc,train_auc,val_loss,val_acc,val_balanced_acc,val_auc
1,0.6820254057645798,0.5541666666666667,0.49985826660052446,0.5397916519027709,0.6851643125216166,0.5666666666666667,0.5,0.4513574660633485
2,0.6784274905920029,0.5708333333333333,0.5072284033732549,0.5543193253490185,0.6854858795801798,0.5666666666666667,0.5,0.46153846153846156
3,0.6858196685711543,0.5875,0.5266458791014103,0.49925589965275313,0.6859110275904338,0.5666666666666667,0.5,0.4762443438914027
4,0.6791455696026484,0.5666666666666667,0.5011693005456737,0.5587130607327616,0.6854276021321615,0.5666666666666667,0.5,0.45135746606334837
5,0.6865997572739919,0.5625,0.4987243994047197,0.5020905676422649,0.684793210029602,0.5666666666666667,0.5,0.46153846153846156
6,0.6772922903299332,0.5458333333333333,0.4865353270498193,0.5694139323931685,0.6852249383926392,0.5666666666666667,0.5,0.4592760180995475
7,0.690275972088178,0.5708333333333333,0.5012047338955425,0.47799588973141527,0.6839449683825175,0.5666666666666667,0.5,0.47285067873303166
8,0.6814551924665769,0.5541666666666667,0.4866061937495571,0.5380908511090639,0.6872097094853719,0.5666666666666667,0.5,0.5214932126696833
9,0.680229643980662,0.5791666666666667,0.5145276734462476,0.5595634611296151,0.6856223106384277,0.5666666666666667,0.5,0.4683257918552036
10,0.6744999100764593,0.5875,0.5206222096236979,0.5705477995889732,0.6870875040690104,0.5666666666666667,0.5,0.5158371040723981
11,0.6735520879427592,0.5875,0.5218269435192403,0.5882644745234216,0.6850814421971639,0.5666666666666667,0.5,0.4909502262443439
12,0.6786245246728261,0.5708333333333333,0.5072284033732549,0.5562327262419389,0.6844442407290141,0.5666666666666667,0.5,0.49434389140271484
13,0.6766706148783366,0.55,0.48777549429523065,0.5660831975054922,0.684113355477651,0.5666666666666667,0.5,0.49547511312217196
14,0.6769661635160447,0.5541666666666667,0.491425129331727,0.5704769328892353,0.684226930141449,0.5666666666666667,0.5,0.4909502262443439
15,0.6719612886508306,0.5708333333333333,0.502409467791085,0.5948550775990362,0.6834142247835795,0.5666666666666667,0.5,0.4886877828054299
16,0.6658633649349213,0.5708333333333333,0.5012047338955425,0.6341152292537736,0.6830822189648946,0.5666666666666667,0.5,0.49547511312217196
17,0.6760184784730275,0.575,0.5084685706186663,0.5720360002834668,0.6837036927541097,0.5666666666666667,0.5,0.498868778280543
18,0.6760320921738943,0.5791666666666667,0.518141875132875,0.568209198497626,0.6835907697677612,0.5666666666666667,0.5,0.49321266968325794
19,0.6694933166106541,0.5791666666666667,0.5133229395507052,0.6103040181418752,0.6834921598434448,0.5666666666666667,0.5,0.4898190045248869
20,0.6752690335114797,0.5833333333333334,0.5229962440649139,0.5676422648997236,0.6827557881673177,0.5666666666666667,0.5,0.497737556561086
21,0.6705014338095983,0.5791666666666667,0.5145276734462476,0.6098788179434484,0.6825373291969299,0.5666666666666667,0.5,0.5
22,0.6738354623317718,0.5666666666666667,0.5011693005456737,0.5773510027638012,0.6828161398569743,0.5833333333333334,0.5192307692307693,0.5067873303167421
23,0.6752603828907013,0.5458333333333333,0.48171639146764933,0.5732407341790092,0.6829256494839986,0.5666666666666667,0.504524886877828,0.504524886877828
24,0.6780131022135417,0.5791666666666667,0.5169371412373326,0.5556657926440366,0.6834889451662699,0.6,0.5520361990950227,0.5079185520361991
25,0.6734838942686717,0.6,0.5375947842108993,0.5803982708525264,0.6825255910555522,0.55,0.48981900452488686,0.5090497737556561
26,0.6735109955072403,0.5541666666666667,0.491425129331727,0.5771384026645878,0.6822902878125509,0.5666666666666667,0.504524886877828,0.502262443438914
