epoch,train_loss,train_acc,train_balanced_acc,train_auc,val_loss,val_acc,val_balanced_acc,val_auc
1,0.7324501385291418,0.44583333333333336,0.5121890723549004,0.4703422861597336,0.7272536198298136,0.43333333333333335,0.5,0.5101809954751131
2,0.7075969894727071,0.49166666666666664,0.5330593154276805,0.5083977039189285,0.702830723921458,0.43333333333333335,0.5,0.46945701357466063
3,0.6922376970450084,0.5083333333333333,0.5139253064984763,0.5379491177095883,0.6961430470148723,0.48333333333333334,0.5260180995475113,0.4773755656108597
4,0.6910401940345764,0.5083333333333333,0.4838069591099142,0.49883069945432645,0.6899221698443095,0.5166666666666667,0.4649321266968326,0.4886877828054299
5,0.6900519688924154,0.5416666666666666,0.5093898377152576,0.49854723265537526,0.6882175087928772,0.55,0.48981900452488686,0.4898190045248869
6,0.6838432917992274,0.5541666666666667,0.5034724682871519,0.5357522500177166,0.6883732398351033,0.5666666666666667,0.5090497737556561,0.48755656108597284
7,0.6855104446411133,0.5041666666666667,0.45124371058039825,0.5179647083835306,0.6859420379002888,0.5666666666666667,0.5,0.4875565610859729
8,0.6993768870830536,0.5291666666666667,0.4731415207993764,0.42186946353908295,0.686496619383494,0.5666666666666667,0.5,0.4898190045248869
9,0.684740886092186,0.5666666666666667,0.5108071717100134,0.5071929700233859,0.6868939916292827,0.5666666666666667,0.504524886877828,0.49095022624434387
10,0.6923056215047836,0.5708333333333333,0.5144568067465098,0.46715328467153283,0.6868297219276428,0.5666666666666667,0.504524886877828,0.49208144796380093
11,0.6813952455917994,0.5791666666666667,0.5145276734462476,0.5341931826234851,0.6904695868492127,0.5166666666666667,0.49208144796380093,0.504524886877828
12,0.6839187989632288,0.5666666666666667,0.5168308411877259,0.5264687123520657,0.6887100617090861,0.55,0.5079185520361991,0.5067873303167421
13,0.6840796361366908,0.5625,0.5035433349868896,0.5111615052087024,0.6852875510851543,0.5666666666666667,0.5,0.497737556561086
14,0.6829432894786199,0.5708333333333333,0.5096378711643399,0.5255474452554745,0.6859412868817647,0.5666666666666667,0.504524886877828,0.498868778280543
15,0.6845251848300298,0.6083333333333333,0.547303522074977,0.5130040394018851,0.6851591269175211,0.5666666666666667,0.5,0.498868778280543
16,0.6756798466046651,0.5583333333333333,0.4998936999503933,0.5768549358656367,0.6850310722986858,0.5666666666666667,0.5,0.4909502262443439
