epoch,train_loss,train_acc,train_balanced_acc,train_auc,val_loss,val_acc,val_balanced_acc,val_auc
1,0.698649646838506,0.5125,0.517816742081448,0.5017675339366516,0.6912394523620605,0.5,0.4592760180995475,0.5588235294117647
2,0.6840441813071568,0.55,0.5067873303167421,0.543481334841629,0.6863882819811503,0.5666666666666667,0.5,0.5463800904977376
3,0.6918386210997899,0.5458333333333333,0.4861425339366516,0.46429581447963797,0.6824100335439046,0.5666666666666667,0.5,0.5429864253393666
4,0.6827391654253006,0.5791666666666667,0.521210407239819,0.5311085972850679,0.6833864092826843,0.5666666666666667,0.5,0.5576923076923077
5,0.6847744643688202,0.5791666666666667,0.520079185520362,0.5164734162895928,0.6850309133529663,0.5666666666666667,0.5,0.5531674208144797
6,0.6892794221639633,0.5625,0.5019796380090498,0.4905967194570135,0.6874096512794494,0.5833333333333334,0.5237556561085973,0.5633484162895928
7,0.6759230017662048,0.5833333333333334,0.5226244343891403,0.581589366515837,0.6866471290588378,0.5833333333333334,0.5463800904977375,0.5656108597285068
8,0.6855485896269481,0.5541666666666667,0.49915158371040724,0.5055147058823529,0.6856560071309408,0.5666666666666667,0.5226244343891403,0.5542986425339366
9,0.6861771653095882,0.5416666666666666,0.4835972850678733,0.504524886877828,0.6890432874361674,0.48333333333333334,0.48981900452488686,0.5441176470588236
10,0.673596911629041,0.5583333333333333,0.5062217194570136,0.6024462669683258,0.6866759220759074,0.5166666666666667,0.4875565610859729,0.5418552036199096
11,0.6716652969519298,0.5791666666666667,0.5257352941176471,0.6013857466063348,0.689793594678243,0.48333333333333334,0.4852941176470588,0.5271493212669683
12,0.6749974360068639,0.5708333333333333,0.5138574660633484,0.5732466063348416,0.6901167829831442,0.4666666666666667,0.4751131221719457,0.5384615384615384
13,0.6754844417174657,0.5958333333333333,0.5415723981900452,0.5804581447963801,0.6958531697591146,0.5,0.5180995475113122,0.5316742081447964
14,0.6724495460589727,0.5666666666666667,0.5180995475113122,0.5832154977375565,0.6879356066385905,0.48333333333333334,0.4852941176470588,0.5407239819004525
15,0.6862765073776245,0.5333333333333333,0.48642533936651583,0.5171097285067874,0.688199512163798,0.4666666666666667,0.47058823529411764,0.5429864253393666
16,0.6753346115350723,0.575,0.5186651583710408,0.5762867647058824,0.7002827882766723,0.5166666666666667,0.5644796380090498,0.5407239819004526
17,0.6759336993098259,0.5666666666666667,0.5079185520361991,0.5823670814479638,0.6900551676750183,0.48333333333333334,0.4943438914027149,0.5475113122171945
18,0.6777649044990539,0.5833333333333334,0.5316742081447964,0.5699943438914027,0.6949915687243143,0.5,0.5180995475113122,0.5395927601809956
19,0.6682215789953868,0.5708333333333333,0.5172511312217194,0.6163037330316743,0.7029807766278585,0.5166666666666667,0.5644796380090498,0.5294117647058822
20,0.6677554339170456,0.5833333333333334,0.5373303167420814,0.625,0.7046926259994507,0.55,0.5938914027149321,0.5282805429864253
21,0.6773863027493159,0.5458333333333333,0.4963235294117647,0.5798218325791856,0.7032421867052714,0.5166666666666667,0.5599547511312217,0.5271493212669683
22,0.6689568767944972,0.5458333333333333,0.5008484162895928,0.6155260180995477,0.6951454083124796,0.5,0.5180995475113122,0.5328054298642534
