epoch,train_loss,train_acc,train_balanced_acc,train_auc,val_loss,val_acc,val_balanced_acc,val_auc
1,0.6982367634773254,0.5041666666666667,0.45726738005811074,0.4271135993196797,0.6858479340871175,0.5666666666666667,0.5,0.4434389140271493
2,0.6805358201265335,0.575,0.5084685706186663,0.538728651406704,0.6849365592002868,0.5666666666666667,0.5,0.43891402714932126
3,0.6826807747284571,0.55,0.4853660265041457,0.5198781092764511,0.6855232119560242,0.5666666666666667,0.5,0.4490950226244344
4,0.6802999506394068,0.575,0.5060591028275814,0.5434058535893984,0.6846530397733053,0.5666666666666667,0.5,0.4683257918552036
5,0.6834211657444637,0.575,0.5084685706186663,0.5183899085819573,0.6843895077705383,0.5666666666666667,0.5,0.45701357466063347
6,0.6835295538107554,0.575,0.5060591028275814,0.5053504358302033,0.6847419102986654,0.5666666666666667,0.5,0.5260180995475113
7,0.6852522244056066,0.5916666666666667,0.5278860463468217,0.5057047693288924,0.6848137100537618,0.5666666666666667,0.5,0.501131221719457
8,0.6808004061381022,0.5708333333333333,0.502409467791085,0.5276025795478705,0.684573765595754,0.5666666666666667,0.5,0.503393665158371
9,0.6864030559857687,0.5666666666666667,0.49755509885904614,0.4927361632768762,0.6845069766044617,0.5666666666666667,0.5,0.5169683257918553
10,0.6836695730686188,0.5833333333333334,0.515767840691659,0.516476507689037,0.6884743650754293,0.5666666666666667,0.5,0.4502262443438914
11,0.6782837609450022,0.5708333333333333,0.5012047338955425,0.5466657217773367,0.685005764166514,0.5666666666666667,0.5,0.5192307692307693
12,0.6756022969881693,0.5666666666666667,0.49875983275458863,0.5775636028630147,0.6863936185836792,0.5666666666666667,0.5,0.4898190045248868
13,0.6759839634100596,0.575,0.5072638367231238,0.5626815959180781,0.6849473555882771,0.5666666666666667,0.5,0.5158371040723982
14,0.6808011253674825,0.5708333333333333,0.502409467791085,0.5273191127489193,0.6851084550221761,0.5666666666666667,0.5,0.5192307692307693
15,0.6722612977027893,0.5833333333333334,0.5217915101693714,0.6093827510452838,0.6846256017684936,0.5666666666666667,0.5,0.5158371040723981
16,0.6664014846086502,0.575,0.5084685706186663,0.6329813620579688,0.6869284192721049,0.5333333333333333,0.497737556561086,0.5339366515837105
17,0.6774386028448741,0.5625,0.4999291333002622,0.5599177946283043,0.6866703271865845,0.5666666666666667,0.5,0.5
18,0.6746148819724719,0.5708333333333333,0.50481893558217,0.5907448090142442,0.6861883521080017,0.55,0.498868778280543,0.5169683257918553
19,0.677468744913737,0.575,0.5108780384097513,0.5448231875841542,0.685614808400472,0.5666666666666667,0.5,0.4898190045248869
20,0.6697061215837796,0.5916666666666667,0.5302955141379067,0.6023669477712422,0.6851968844731648,0.5666666666666667,0.5,0.504524886877828
21,0.6777425681551298,0.5666666666666667,0.5023740344412161,0.5669335979023457,0.6849634369214376,0.5666666666666667,0.5,0.503393665158371
22,0.6748608261346817,0.5708333333333333,0.5060236694777125,0.5711147331868754,0.6862957874933878,0.5666666666666667,0.5,0.497737556561086
23,0.6721563592553139,0.5791666666666667,0.5121182056551626,0.5847920062362696,0.6852312763532002,0.55,0.48981900452488686,0.5135746606334841
24,0.6757709145545959,0.5875,0.5230316774147828,0.5691304655942173,0.6850873510042826,0.5666666666666667,0.5271493212669683,0.5316742081447964
25,0.6750363787015279,0.5708333333333333,0.5120473389554249,0.5861384735312877,0.6839684685071309,0.5833333333333334,0.5192307692307693,0.5328054298642534
26,0.6740282197793325,0.5666666666666667,0.5011693005456737,0.5833038055417759,0.6838980873425802,0.5666666666666667,0.5,0.5282805429864253
27,0.671389106909434,0.575,0.5084685706186663,0.6074693501523635,0.684521484375,0.5333333333333333,0.502262443438914,0.5395927601809954
28,0.6743683477242788,0.6,0.5400042520019843,0.5811778045496421,0.6835850914319356,0.5666666666666667,0.504524886877828,0.5328054298642534
29,0.6730200399955114,0.5458333333333333,0.4853305931542768,0.5965558783927433,0.6835265755653381,0.5666666666666667,0.504524886877828,0.5248868778280542
30,0.6705530722935994,0.6083333333333333,0.5460987881794345,0.6037134150662605,0.6832425117492675,0.5833333333333334,0.5328054298642534,0.5282805429864252
31,0.6744721382856369,0.5791666666666667,0.5145276734462476,0.5793352703564595,0.6843933304150899,0.5333333333333333,0.5158371040723982,0.5475113122171946
32,0.6648111303647359,0.5958333333333333,0.5327404152788605,0.6419105662249308,0.683878481388092,0.5166666666666667,0.4875565610859729,0.5373303167420814
33,0.6650319188833237,0.575,0.5156969739919212,0.6348947629508893,0.6829770485560099,0.5833333333333334,0.5418552036199095,0.5452488687782806
34,0.6709731022516886,0.6083333333333333,0.544894054283892,0.6083197505492169,0.6833135843276977,0.5333333333333333,0.5067873303167421,0.5531674208144797
35,0.6685752967993418,0.5708333333333333,0.5108426050598823,0.5974062787895967,0.6834359049797059,0.5166666666666667,0.49208144796380093,0.5429864253393666
36,0.6778747608264287,0.575,0.5120827723052938,0.5600595280277798,0.6816701213518779,0.5833333333333334,0.5237556561085973,0.5576923076923077
37,0.6741442372401555,0.5833333333333334,0.5229962440649139,0.5768549358656369,0.6858010570208232,0.4666666666666667,0.47058823529411764,0.5429864253393665
38,0.6755826324224472,0.5666666666666667,0.5059882361278435,0.5867054071291901,0.6825759450594584,0.5666666666666667,0.5316742081447964,0.5554298642533937
39,0.6713095386823018,0.575,0.5193111756785487,0.5784140032598681,0.6846990505854289,0.48333333333333334,0.4852941176470588,0.5610859728506787
40,0.6607972979545593,0.5833333333333334,0.5193820423782864,0.6516193040890085,0.6825450817743938,0.6,0.5520361990950227,0.5497737556561086
41,0.6715091576178869,0.5833333333333334,0.5254057118559988,0.5923038764084756,0.682682744661967,0.55,0.5169683257918551,0.5486425339366516
42,0.6758753369251888,0.5583333333333333,0.5010984338459358,0.5617603288214867,0.6835671027501424,0.45,0.44683257918552033,0.5576923076923077
43,0.6682924856742223,0.5708333333333333,0.5084331372687974,0.6195166891077882,0.6837796052296956,0.48333333333333334,0.4852941176470588,0.5565610859728507
44,0.6779652590552966,0.5625,0.5047480688824322,0.558287860534335,0.6819215814272562,0.5833333333333334,0.5509049773755657,0.5565610859728507
45,0.6707925995190939,0.5583333333333333,0.4974842321593083,0.5940046772021826,0.6847681721051534,0.45,0.45588235294117646,0.5294117647058825
46,0.6670146852731704,0.5916666666666667,0.5315002480334491,0.610374884841613,0.6828869462013245,0.5,0.49547511312217196,0.5509049773755657
47,0.6643511046965916,0.5958333333333333,0.5363546169654879,0.6253277584862874,0.682283898194631,0.55,0.5305429864253394,0.5463800904977376
48,0.6789671768744786,0.5791666666666667,0.5193466090284176,0.5599177946283042,0.6823203841845195,0.5333333333333333,0.5158371040723982,0.5531674208144797
49,0.6675834765036901,0.5791666666666667,0.5241655446105875,0.6197292892070017,0.6835447152455648,0.5,0.504524886877828,0.5610859728506787
50,0.6618213266134262,0.5875,0.5278506129969527,0.6387215647367303,0.6831426620483398,0.48333333333333334,0.4852941176470588,0.5588235294117647
