epoch,train_loss,train_acc,train_balanced_acc,train_auc,val_loss,val_acc,val_balanced_acc,val_auc
1,0.6975728452205658,0.49583333333333335,0.5155542986425339,0.5516119909502262,0.6980929017066956,0.43333333333333335,0.5,0.5248868778280543
2,0.6915424486001333,0.5625,0.515554298642534,0.4805571266968326,0.6816356380780538,0.5666666666666667,0.5,0.5746606334841629
3,0.6887018879254659,0.5333333333333333,0.4875565610859729,0.5059389140271493,0.6827206492424012,0.6,0.5384615384615384,0.581447963800905
4,0.6865744898716609,0.5416666666666666,0.4869909502262444,0.5156957013574661,0.6817089835802714,0.5666666666666667,0.5,0.5667420814479638
5,0.6917062093814214,0.5333333333333333,0.48981900452488686,0.4784360859728507,0.687974727153778,0.5666666666666667,0.5226244343891403,0.5554298642533937
6,0.6920585572719574,0.5375,0.476527149321267,0.4686085972850679,0.6840463717778523,0.5666666666666667,0.5,0.5509049773755657
7,0.6833076238632202,0.5541666666666667,0.49349547511312214,0.5282098416289593,0.6809360782305399,0.5666666666666667,0.5,0.5497737556561086
8,0.6743968894084295,0.5833333333333334,0.5226244343891403,0.5824377828054299,0.6827887932459513,0.5666666666666667,0.5,0.5723981900452488
9,0.681636839111646,0.5583333333333333,0.5084841628959276,0.5398048642533936,0.6880933562914531,0.5333333333333333,0.5158371040723982,0.5418552036199096
10,0.6807509511709213,0.5708333333333333,0.5172511312217194,0.5449660633484162,0.6915725231170654,0.48333333333333334,0.4807692307692308,0.5373303167420814
11,0.6786421597003937,0.575,0.5175339366515836,0.5523897058823529,0.6818059961001078,0.5666666666666667,0.5,0.5429864253393666
12,0.6884423191348712,0.525,0.47228506787330315,0.5119485294117647,0.6842350244522095,0.5833333333333334,0.5192307692307693,0.5305429864253394
13,0.6814073284467062,0.5541666666666667,0.5014140271493213,0.5439762443438914,0.6961756587028504,0.5,0.5180995475113122,0.5384615384615384
14,0.6793701261281967,0.5541666666666667,0.4968891402714932,0.555783371040724,0.6881666501363118,0.5333333333333333,0.5203619909502263,0.5328054298642534
15,0.6731321488817533,0.5958333333333333,0.5393099547511312,0.5824377828054299,0.6935044010480245,0.5,0.5180995475113122,0.5429864253393665
16,0.6814448366562526,0.5833333333333334,0.5328054298642534,0.5488546380090498,0.6847335815429687,0.5166666666666667,0.49660633484162897,0.5407239819004525
17,0.684460562467575,0.5625,0.5031108597285068,0.5367647058823529,0.6906413674354553,0.48333333333333334,0.4943438914027149,0.5441176470588236
18,0.67972585161527,0.5833333333333334,0.5384615384615384,0.5694994343891402,0.6879764556884765,0.48333333333333334,0.4807692307692308,0.5384615384615384
