epoch,train_loss,train_acc,train_balanced_acc,train_auc,val_loss,val_acc,val_balanced_acc,val_auc
1,0.6986512462298076,0.5125,0.517816742081448,0.5015554298642534,0.6912499785423278,0.5,0.4592760180995475,0.5588235294117647
2,0.6841058065493901,0.5458333333333333,0.5031108597285068,0.543481334841629,0.6862503369649251,0.5666666666666667,0.5,0.5475113122171946
3,0.6916464964548746,0.5416666666666666,0.4824660633484163,0.46535633484162897,0.6823430339495341,0.5666666666666667,0.5,0.5486425339366516
4,0.6832574367523193,0.575,0.5175339366515836,0.525664592760181,0.6836752374966939,0.5666666666666667,0.5,0.5452488687782806
5,0.6849612474441529,0.5666666666666667,0.5067873303167421,0.513362556561086,0.683595581849416,0.5666666666666667,0.5,0.5497737556561086
6,0.6887996067603429,0.5625,0.5019796380090498,0.4967477375565611,0.6882208228111267,0.5333333333333333,0.4932126696832579,0.5656108597285068
7,0.6753759324550629,0.5875,0.5274321266968326,0.5858314479638008,0.6863035321235657,0.5666666666666667,0.5407239819004526,0.5622171945701357
8,0.68532508512338,0.5541666666666667,0.49915158371040724,0.5096860859728507,0.6860374172528585,0.5666666666666667,0.5316742081447964,0.5633484162895928
9,0.6863402913014094,0.5458333333333333,0.48727375565610864,0.5026159502262444,0.6913446307182312,0.4666666666666667,0.4796380090497737,0.5509049773755657
10,0.6739938229322433,0.5583333333333333,0.5062217194570136,0.5977092760180996,0.6878825306892395,0.55,0.5441176470588236,0.5429864253393666
11,0.671543953816096,0.5791666666666667,0.5268665158371041,0.6033653846153846,0.6923221786816914,0.48333333333333334,0.4943438914027149,0.5260180995475113
12,0.6753885646661123,0.5625,0.5076357466063348,0.5718325791855203,0.6905782699584961,0.4666666666666667,0.4796380090497737,0.5384615384615385
13,0.6755208084980647,0.6,0.5475113122171946,0.5810944570135747,0.6998980720837911,0.5,0.5407239819004525,0.5237556561085973
14,0.6725954333941142,0.5708333333333333,0.5240384615384616,0.5824377828054299,0.6883240421613057,0.48333333333333334,0.48981900452488686,0.5384615384615384
15,0.6857493340969085,0.5333333333333333,0.48642533936651583,0.5213518099547512,0.6899204969406127,0.48333333333333334,0.4943438914027149,0.5463800904977376
16,0.6750129083792369,0.575,0.5197963800904978,0.5791855203619909,0.7016544222831727,0.5166666666666667,0.5644796380090498,0.5418552036199096
17,0.675317553182443,0.5708333333333333,0.5127262443438914,0.5877403846153847,0.6913260499636332,0.4666666666666667,0.4796380090497737,0.5497737556561085
18,0.6778795878092448,0.575,0.5243212669683258,0.5683682126696832,0.6951872269312541,0.5,0.5180995475113122,0.5395927601809954
19,0.6675870527823766,0.5708333333333333,0.5172511312217194,0.6194852941176472,0.7027312199274699,0.5166666666666667,0.5599547511312217,0.5361990950226244
20,0.6673879027366638,0.5916666666666667,0.5480769230769231,0.6248585972850679,0.7085182785987854,0.43333333333333335,0.49547511312217196,0.5260180995475113
21,0.6785679002602895,0.55,0.5,0.5740243212669685,0.7009443958600362,0.5166666666666667,0.5418552036199095,0.5339366515837104
