epoch,train_loss,train_acc,train_balanced_acc,train_auc,val_loss,val_acc,val_balanced_acc,val_auc
1,0.6901025156180064,0.5291666666666667,0.49964566650131104,0.5202324427751399,0.689808742205302,0.5666666666666667,0.504524886877828,0.4649321266968326
2,0.6792896678050359,0.5458333333333333,0.49978739990078663,0.5652327971086386,0.686064358552297,0.5666666666666667,0.5,0.46040723981900455
3,0.6888263533512752,0.5458333333333333,0.49014952873644674,0.5030118347388562,0.6855888644854228,0.5666666666666667,0.5,0.4615384615384615
4,0.6910184651613236,0.5333333333333333,0.47920062362695764,0.49500389766848557,0.6858387192090353,0.5666666666666667,0.5,0.4683257918552037
5,0.6744941035906474,0.6,0.5424137197930692,0.5773510027638012,0.6857891082763672,0.5666666666666667,0.5,0.45588235294117646
6,0.6818078567584356,0.5708333333333333,0.5132520728509673,0.537027850612997,0.6869405349095662,0.5666666666666667,0.5,0.45701357466063347
7,0.6879110942284267,0.5541666666666667,0.49985826660052446,0.4949330309687478,0.6870392560958862,0.5666666666666667,0.5,0.4671945701357466
8,0.67908782462279,0.5375,0.4864644603500815,0.550705123662391,0.6864779353141784,0.5666666666666667,0.5,0.46606334841628955
9,0.673191178838412,0.575,0.5181064417830061,0.58670540712919,0.6873728195826213,0.55,0.48981900452488686,0.4592760180995475
10,0.6709653387467066,0.55,0.4925944298774006,0.5977606122882857,0.6884995539983113,0.38333333333333336,0.3608597285067873,0.4852941176470588
11,0.6806203713019688,0.5208333333333334,0.4670469846219261,0.5538232584508539,0.6876319328943888,0.5833333333333334,0.5192307692307693,0.4717194570135747
12,0.6666301796833675,0.5625,0.5047480688824322,0.6087449507476437,0.6901723821957906,0.5666666666666667,0.5,0.4536199095022624
13,0.6812854588031769,0.5375,0.48285025866345405,0.5310750478350224,0.6863124410311381,0.5666666666666667,0.5135746606334841,0.4864253393665159
14,0.6793440744280815,0.5625,0.5059528027779746,0.5512011905605556,0.6849889516830444,0.5666666666666667,0.5,0.4852941176470588
15,0.6735304241379102,0.5791666666666667,0.5217560768195025,0.5664375310041811,0.6924405852953593,0.45,0.4604072398190045,0.5497737556561086
16,0.6753172218799591,0.5458333333333333,0.4865353270498193,0.5655162639075899,0.6878431677818299,0.4666666666666667,0.47058823529411764,0.503393665158371
17,0.6732719123363495,0.575,0.5181064417830061,0.6018000141733401,0.6878629326820374,0.4666666666666667,0.47058823529411764,0.497737556561086
18,0.6710909535487493,0.5916666666666667,0.538728651406704,0.5830912054425625,0.686716906229655,0.45,0.4332579185520362,0.4875565610859728
19,0.6756058186292648,0.5833333333333334,0.5266104457515414,0.5653036638083766,0.6908448696136474,0.45,0.4604072398190045,0.5384615384615384
20,0.66797430117925,0.5666666666666667,0.512011905605556,0.609666217844235,0.6861943920453389,0.45,0.4423076923076923,0.5
21,0.6853164047002792,0.5666666666666667,0.5108071717100134,0.5332010488271561,0.6867738684018453,0.4666666666666667,0.47058823529411764,0.5192307692307692
22,0.678657321135203,0.5583333333333333,0.5071221033236483,0.5572957267380059,0.6890499075253804,0.45,0.4604072398190045,0.5237556561085973
23,0.6673311352729797,0.5708333333333333,0.5204804762242222,0.6120048189355821,0.6904285748799642,0.45,0.4604072398190045,0.5147058823529412
24,0.6675347904364268,0.5875,0.5362837502657501,0.6169654879172276,0.6898744901021322,0.45,0.4604072398190045,0.5135746606334841
25,0.6678941289583842,0.5833333333333334,0.5314293813337113,0.6067606831549855,0.69757639169693,0.5,0.5271493212669683,0.5554298642533937
26,0.665158823132515,0.6083333333333333,0.5581461271348593,0.6181702218127703,0.6888097246487935,0.4166666666666667,0.41289592760180993,0.4830316742081448
27,0.6591323922077815,0.5916666666666667,0.5399333853022464,0.6479342357026434,0.6888323148091634,0.45,0.4604072398190045,0.5226244343891402
28,0.6769272843996684,0.5708333333333333,0.5265041457019346,0.561689462121749,0.6910939772923788,0.45,0.4604072398190045,0.5135746606334841
29,0.6633617649475734,0.5916666666666667,0.538728651406704,0.6234143575933668,0.6915822505950928,0.45,0.4604072398190045,0.5079185520361991
30,0.6655453513065974,0.5958333333333333,0.5484019559209128,0.61753242151513,0.6917752703030904,0.45,0.4604072398190045,0.5214932126696833
31,0.6710243672132492,0.5791666666666667,0.5217560768195025,0.5831620721423004,0.6916826923688253,0.45,0.4604072398190045,0.5316742081447964
32,0.6577040940523148,0.6166666666666667,0.5666501311033945,0.6410601658280775,0.6920188983281453,0.45,0.4604072398190045,0.5384615384615384
33,0.6704800337553024,0.5875,0.5338742824746652,0.5952094110977252,0.6963937520980835,0.48333333333333334,0.503393665158371,0.5463800904977376
34,0.6680493553479513,0.5791666666666667,0.5313939479838424,0.6242647579902204,0.6956140557924907,0.4666666666666667,0.4796380090497737,0.5361990950226244
35,0.6691276768843333,0.575,0.5241301112607186,0.6018708808730777,0.693622104326884,0.45,0.4604072398190045,0.5373303167420815
36,0.6674996525049209,0.5666666666666667,0.512011905605556,0.6035716816667848,0.6929825027783711,0.45,0.4604072398190045,0.5395927601809956
37,0.6721650352080663,0.6,0.5508468570618666,0.5779179363617036,0.6936195810635885,0.45,0.4604072398190045,0.5361990950226244
38,0.6666028638680775,0.5708333333333333,0.5204804762242222,0.6005244135780596,0.6930759906768799,0.45,0.4604072398190045,0.5361990950226244
39,0.6651993761459987,0.55,0.5022323010417404,0.6207214230033308,0.6970334529876709,0.48333333333333334,0.503393665158371,0.5441176470588236
40,0.6604886968930562,0.6083333333333333,0.5665792644036567,0.6405640989299128,0.695384701093038,0.4666666666666667,0.4796380090497737,0.5407239819004525
