epoch,train_loss,train_acc,train_balanced_acc,train_auc,val_loss,val_acc,val_balanced_acc,val_auc
1,0.9153030810482574,0.4789272030651341,0.4793264621284755,0.48621764141898366,0.7128916760285695,0.5614035087719298,0.5,0.65375
2,0.7178661118854176,0.5325670498084292,0.4974832214765101,0.46877996164908914,0.6934287945429484,0.5614035087719298,0.5,0.67875
3,0.6918745077017582,0.5402298850574713,0.5141718600191755,0.5451821668264621,0.6959852337837219,0.43859649122807015,0.5,0.64375
4,0.7106314974300789,0.42911877394636017,0.5,0.4454098753595398,0.6933272878328959,0.43859649122807015,0.5,0.5
5,0.7027489696488236,0.42911877394636017,0.5,0.5005093480345157,0.6933213472366333,0.43859649122807015,0.5,0.505
6,0.7027583898920001,0.42911877394636017,0.5,0.44807646212847557,0.6933150966962178,0.43859649122807015,0.5,0.5
7,0.6953779576402722,0.42911877394636017,0.5,0.467132070949185,0.6933107614517212,0.43859649122807015,0.5,0.5
8,0.723971166845524,0.421455938697318,0.4899628475551294,0.4123322147651006,0.693302317460378,0.43859649122807015,0.5,0.5
9,0.6954212866046212,0.42911877394636017,0.5,0.46233820709491846,0.6933011094729106,0.43859649122807015,0.5,0.5
10,0.6960452433788415,0.42911877394636017,0.5,0.4451102588686481,0.6932985305786132,0.43859649122807015,0.5,0.5
11,0.697878489891688,0.4367816091954023,0.49229985618408434,0.4132011025886865,0.6932965000470479,0.43859649122807015,0.5,0.5
12,0.6963359388438138,0.42911877394636017,0.5,0.4594918504314477,0.6932946801185608,0.43859649122807015,0.5,0.5
13,0.696102747411439,0.42911877394636017,0.5,0.4793863854266539,0.6932921608289083,0.43859649122807015,0.5,0.5
14,0.6950484423926382,0.42911877394636017,0.5,0.4872662991371045,0.6932896653811137,0.43859649122807015,0.5,0.5
15,0.6963067018624508,0.42911877394636017,0.5,0.4648849472674976,0.6932885885238648,0.43859649122807015,0.5,0.5
16,0.695964821360328,0.42911877394636017,0.5,0.49472674976030684,0.6932874083518982,0.43859649122807015,0.5,0.5
17,0.6953843272093571,0.42911877394636017,0.5,0.4381291946308725,0.6932855486869812,0.43859649122807015,0.5,0.5
18,0.6959215501944224,0.42911877394636017,0.5,0.4547579098753595,0.6932845155398051,0.43859649122807015,0.5,0.5
19,0.6960653391751376,0.42911877394636017,0.5,0.45230105465004805,0.6932835261027018,0.43859649122807015,0.5,0.5
20,0.6961136189374056,0.42911877394636017,0.5,0.46895973154362414,0.6932820399602254,0.43859649122807015,0.5,0.5
21,0.6963726453708879,0.42911877394636017,0.5,0.44169463087248323,0.693281332651774,0.43859649122807015,0.5,0.5
22,0.6952646501136549,0.42911877394636017,0.5,0.4831915148609779,0.6932806054751078,0.43859649122807015,0.5,0.5
23,0.6961596526882865,0.42911877394636017,0.5,0.4949664429530201,0.6932800968488058,0.43859649122807015,0.5,0.5
24,0.6952417050347184,0.42911877394636017,0.5,0.45934204218600194,0.6932792941729228,0.43859649122807015,0.5,0.5
25,0.6961571194908835,0.42911877394636017,0.5,0.4508029721955896,0.6932787934939066,0.43859649122807015,0.5,0.5
26,0.6947787711114595,0.42911877394636017,0.5,0.4291406999041228,0.6932782252629598,0.43859649122807015,0.5,0.5
27,0.6962561038407412,0.42911877394636017,0.5,0.5080297219558966,0.6932780981063843,0.43859649122807015,0.5,0.5
28,0.6962320813626954,0.42911877394636017,0.5,0.5165388302972196,0.693277637163798,0.43859649122807015,0.5,0.5
29,0.6948553630799958,0.42911877394636017,0.5,0.48444990412272293,0.6937989910443624,0.43859649122807015,0.5,0.45875
30,0.6968355413639185,0.42911877394636017,0.5,0.4551174496644295,0.6932770172754924,0.43859649122807015,0.5,0.5
31,0.6952154518979968,0.42911877394636017,0.5,0.4653343720038351,0.693276604016622,0.43859649122807015,0.5,0.5
32,0.6949641523939191,0.42911877394636017,0.5,0.4656939117929051,0.6932765245437622,0.43859649122807015,0.5,0.5
33,0.6958938060384808,0.42911877394636017,0.5,0.5074304889741131,0.6932763934135437,0.43859649122807015,0.5,0.5
34,0.6953191007628585,0.42911877394636017,0.5,0.39040028763183127,0.6932761033376058,0.43859649122807015,0.5,0.5
35,0.6950712176886472,0.42911877394636017,0.5,0.4770793384467882,0.6932760039965312,0.43859649122807015,0.5,0.5
36,0.6955545716213457,0.42911877394636017,0.5,0.45718480345158197,0.6932758450508117,0.43859649122807015,0.5,0.5
37,0.6950361782854254,0.42911877394636017,0.5,0.5083593000958773,0.6932757337888081,0.43859649122807015,0.5,0.5
38,0.6951467494169871,0.42911877394636017,0.5,0.45880273250239695,0.6932755708694458,0.43859649122807015,0.5,0.5
39,0.6961979613159642,0.42911877394636017,0.5,0.46788111217641426,0.6932755470275879,0.43859649122807015,0.5,0.5
40,0.6962915288679528,0.42911877394636017,0.5,0.4990412272291467,0.693275495370229,0.43859649122807015,0.5,0.5
